location_id,day_of_week,open_time,close_time,is_closed
"a237b56b-aafb-4658-ac8a-584643003725","6","12:00 PM","09:00 PM",false
"a237b56b-aafb-4658-ac8a-584643003725","7","12:00 PM","09:00 PM",false
"cdf8d1d4-28f1-4d60-9da5-fef5735f32b4","1","","",true
"cdf8d1d4-28f1-4d60-9da5-fef5735f32b4","2","07:30 AM","03:00 PM",false
"cdf8d1d4-28f1-4d60-9da5-fef5735f32b4","3","07:30 AM","07:30 PM",false
"cdf8d1d4-28f1-4d60-9da5-fef5735f32b4","4","07:30 AM","07:30 PM",false
"cdf8d1d4-28f1-4d60-9da5-fef5735f32b4","5","07:30 AM","07:30 PM",false
"cdf8d1d4-28f1-4d60-9da5-fef5735f32b4","6","07:30 AM","03:00 PM",false
"cdf8d1d4-28f1-4d60-9da5-fef5735f32b4","7","08:00 AM","03:00 PM",false
"3843da89-ec10-48fc-99b9-840d5c5ba996","1","07:00 AM","04:00 PM",false
"3843da89-ec10-48fc-99b9-840d5c5ba996","2","07:00 AM","04:00 PM",false
"3843da89-ec10-48fc-99b9-840d5c5ba996","3","07:00 AM","04:00 PM",false
"3843da89-ec10-48fc-99b9-840d5c5ba996","4","07:00 AM","04:00 PM",false
"3843da89-ec10-48fc-99b9-840d5c5ba996","5","07:00 AM","04:00 PM",false
"3843da89-ec10-48fc-99b9-840d5c5ba996","6","07:00 AM","04:00 PM",false
"3843da89-ec10-48fc-99b9-840d5c5ba996","7","07:00 AM","04:00 PM",false
"ed6741b6-3485-4cea-8f6f-08c3673cf39f","1","08:00 AM","02:30 PM",false
"ed6741b6-3485-4cea-8f6f-08c3673cf39f","2","08:00 AM","02:30 PM",false
"ed6741b6-3485-4cea-8f6f-08c3673cf39f","3","08:00 AM","02:30 PM",false
"ed6741b6-3485-4cea-8f6f-08c3673cf39f","4","08:00 AM","02:30 PM",false
"ed6741b6-3485-4cea-8f6f-08c3673cf39f","5","08:00 AM","02:00 PM",false
"ed6741b6-3485-4cea-8f6f-08c3673cf39f","6","","",true
"ed6741b6-3485-4cea-8f6f-08c3673cf39f","7","","",true
"1ac3afa2-0192-493e-a68d-d864d18b20df","1","11:00 AM","09:00 PM",false
"1ac3afa2-0192-493e-a68d-d864d18b20df","2","11:00 AM","09:00 PM",false
"1ac3afa2-0192-493e-a68d-d864d18b20df","3","11:00 AM","09:00 PM",false
"1ac3afa2-0192-493e-a68d-d864d18b20df","4","11:00 AM","09:00 PM",false
"1ac3afa2-0192-493e-a68d-d864d18b20df","5","11:00 AM","09:00 PM",false
"1ac3afa2-0192-493e-a68d-d864d18b20df","6","10:00 AM","09:00 PM",false
"1ac3afa2-0192-493e-a68d-d864d18b20df","7","10:00 AM","03:30 PM",false
"1ac3afa2-0192-493e-a68d-d864d18b20df","7","04:00 PM","09:00 PM",false
"61a213ae-767e-485c-b39d-ba072cab1a5a","1","08:00 AM","02:00 PM",false
"61a213ae-767e-485c-b39d-ba072cab1a5a","2","","",true
"61a213ae-767e-485c-b39d-ba072cab1a5a","3","08:00 AM","02:00 PM",false
"61a213ae-767e-485c-b39d-ba072cab1a5a","4","08:00 AM","02:00 PM",false
"61a213ae-767e-485c-b39d-ba072cab1a5a","5","08:00 AM","02:00 PM",false
"61a213ae-767e-485c-b39d-ba072cab1a5a","6","08:00 AM","02:00 PM",false
"61a213ae-767e-485c-b39d-ba072cab1a5a","7","08:00 AM","02:00 PM",false
"26b41d8b-70e7-4051-8d46-61f77c6fc208","1","08:00 AM","03:00 PM",false
"26b41d8b-70e7-4051-8d46-61f77c6fc208","2","08:00 AM","03:00 PM",false
"26b41d8b-70e7-4051-8d46-61f77c6fc208","3","08:00 AM","03:00 PM",false
"26b41d8b-70e7-4051-8d46-61f77c6fc208","4","08:00 AM","03:00 PM",false
"26b41d8b-70e7-4051-8d46-61f77c6fc208","5","08:00 AM","03:00 PM",false
"26b41d8b-70e7-4051-8d46-61f77c6fc208","6","08:00 AM","03:00 PM",false
"26b41d8b-70e7-4051-8d46-61f77c6fc208","7","08:00 AM","03:00 PM",false
"ad6955af-9694-476b-937a-4784f6cd3faf","1","08:30 AM","02:30 PM",false
"ad6955af-9694-476b-937a-4784f6cd3faf","2","08:30 AM","02:30 PM",false
"ad6955af-9694-476b-937a-4784f6cd3faf","3","08:30 AM","02:30 PM",false
"ad6955af-9694-476b-937a-4784f6cd3faf","4","08:30 AM","02:30 PM",false
"ad6955af-9694-476b-937a-4784f6cd3faf","5","08:30 AM","02:30 PM",false
"ad6955af-9694-476b-937a-4784f6cd3faf","6","08:30 AM","02:30 PM",false
"ad6955af-9694-476b-937a-4784f6cd3faf","7","08:30 AM","02:30 PM",false
"e38e9333-e148-4354-b678-806b8e6c2736","1","","",true
"e38e9333-e148-4354-b678-806b8e6c2736","2","","",true
"e38e9333-e148-4354-b678-806b8e6c2736","3","08:30 AM","02:30 PM",false
"e38e9333-e148-4354-b678-806b8e6c2736","4","08:30 AM","02:30 PM",false
"e38e9333-e148-4354-b678-806b8e6c2736","5","08:30 AM","02:30 PM",false
"e38e9333-e148-4354-b678-806b8e6c2736","6","08:30 AM","02:30 PM",false
"e38e9333-e148-4354-b678-806b8e6c2736","7","08:30 AM","02:30 PM",false
"e9c125ae-2fda-4a10-8ebe-8d28754d4eab","1","","",true
"e9c125ae-2fda-4a10-8ebe-8d28754d4eab","2","11:00 AM","05:00 PM",false
"e9c125ae-2fda-4a10-8ebe-8d28754d4eab","3","11:00 AM","05:00 PM",false
"e9c125ae-2fda-4a10-8ebe-8d28754d4eab","4","11:00 AM","05:00 PM",false
"e9c125ae-2fda-4a10-8ebe-8d28754d4eab","5","11:00 AM","05:00 PM",false
"e9c125ae-2fda-4a10-8ebe-8d28754d4eab","6","11:00 AM","05:00 PM",false
"e9c125ae-2fda-4a10-8ebe-8d28754d4eab","7","11:00 AM","05:00 PM",false
"25e7cf9e-8a1b-4976-8ac5-629b4e585f05","1","06:00 AM","06:00 PM",false
"25e7cf9e-8a1b-4976-8ac5-629b4e585f05","2","06:00 AM","06:00 PM",false
"25e7cf9e-8a1b-4976-8ac5-629b4e585f05","3","06:00 AM","06:00 PM",false
"25e7cf9e-8a1b-4976-8ac5-629b4e585f05","4","06:00 AM","06:00 PM",false
"25e7cf9e-8a1b-4976-8ac5-629b4e585f05","5","06:00 AM","06:00 PM",false
"25e7cf9e-8a1b-4976-8ac5-629b4e585f05","6","07:00 AM","02:00 PM",false
"25e7cf9e-8a1b-4976-8ac5-629b4e585f05","7","","",true
"897aaabc-cba9-4d41-a14e-55f7dc1d1c06","1","06:30 AM","03:00 PM",false
"897aaabc-cba9-4d41-a14e-55f7dc1d1c06","2","06:30 AM","03:00 PM",false
"897aaabc-cba9-4d41-a14e-55f7dc1d1c06","3","06:30 AM","03:00 PM",false
"897aaabc-cba9-4d41-a14e-55f7dc1d1c06","4","06:30 AM","03:00 PM",false
"897aaabc-cba9-4d41-a14e-55f7dc1d1c06","5","06:30 AM","03:00 PM",false
"897aaabc-cba9-4d41-a14e-55f7dc1d1c06","6","07:00 AM","03:00 PM",false
"897aaabc-cba9-4d41-a14e-55f7dc1d1c06","7","07:00 AM","02:00 PM",false
"692a420b-df62-4add-8399-7a1301ff1439","1","06:30 AM","04:30 PM",false
"692a420b-df62-4add-8399-7a1301ff1439","2","06:30 AM","04:30 PM",false
"692a420b-df62-4add-8399-7a1301ff1439","3","06:30 AM","04:30 PM",false
"692a420b-df62-4add-8399-7a1301ff1439","4","06:30 AM","04:30 PM",false
"692a420b-df62-4add-8399-7a1301ff1439","5","06:30 AM","04:30 PM",false
"692a420b-df62-4add-8399-7a1301ff1439","6","06:30 AM","03:00 PM",false
"692a420b-df62-4add-8399-7a1301ff1439","7","","",true
"0e3c2d6a-f764-428d-8f35-1234cf386e91","1","","",true
"0e3c2d6a-f764-428d-8f35-1234cf386e91","2","","",true
"0e3c2d6a-f764-428d-8f35-1234cf386e91","3","11:00 AM","07:00 PM",false
"0e3c2d6a-f764-428d-8f35-1234cf386e91","4","11:00 AM","07:00 PM",false
"0e3c2d6a-f764-428d-8f35-1234cf386e91","5","11:00 AM","08:00 PM",false
"0e3c2d6a-f764-428d-8f35-1234cf386e91","6","08:00 AM","08:00 PM",false
"0e3c2d6a-f764-428d-8f35-1234cf386e91","7","08:00 AM","03:00 PM",false
"763741a3-a05c-4df6-a33e-0d7331f3b199","1","","",true
"763741a3-a05c-4df6-a33e-0d7331f3b199","2","08:00 AM","03:00 PM",false
"763741a3-a05c-4df6-a33e-0d7331f3b199","3","08:00 AM","03:00 PM",false
"763741a3-a05c-4df6-a33e-0d7331f3b199","4","08:00 AM","03:00 PM",false
"763741a3-a05c-4df6-a33e-0d7331f3b199","5","08:00 AM","03:00 PM",false
"763741a3-a05c-4df6-a33e-0d7331f3b199","6","08:00 AM","03:00 PM",false
"763741a3-a05c-4df6-a33e-0d7331f3b199","7","09:00 AM","02:00 PM",false
"bff66f1a-94f2-4567-a95e-6572b3bba944","1","10:30 AM","09:00 PM",false
"bff66f1a-94f2-4567-a95e-6572b3bba944","2","10:30 AM","09:00 PM",false
"bff66f1a-94f2-4567-a95e-6572b3bba944","3","10:30 AM","09:00 PM",false
"bff66f1a-94f2-4567-a95e-6572b3bba944","4","10:30 AM","09:00 PM",false
"bff66f1a-94f2-4567-a95e-6572b3bba944","5","10:30 AM","09:00 PM",false
"bff66f1a-94f2-4567-a95e-6572b3bba944","6","10:30 AM","09:00 PM",false
"bff66f1a-94f2-4567-a95e-6572b3bba944","7","10:30 AM","09:00 PM",false
"a49d2582-270e-48dc-9998-dee943df9229","1","07:00 AM","04:00 PM",false
"a49d2582-270e-48dc-9998-dee943df9229","2","07:00 AM","04:00 PM",false
"a49d2582-270e-48dc-9998-dee943df9229","3","07:00 AM","04:00 PM",false
"a49d2582-270e-48dc-9998-dee943df9229","4","07:00 AM","04:00 PM",false
"a49d2582-270e-48dc-9998-dee943df9229","5","07:00 AM","04:00 PM",false
"a49d2582-270e-48dc-9998-dee943df9229","6","08:00 AM","06:00 PM",false
"a49d2582-270e-48dc-9998-dee943df9229","7","08:00 AM","06:00 PM",false
"f74a8a43-7c5f-48ec-9166-247bec5d2034","1","07:30 AM","05:00 PM",false
"f74a8a43-7c5f-48ec-9166-247bec5d2034","2","07:30 AM","05:00 PM",false
"f74a8a43-7c5f-48ec-9166-247bec5d2034","3","07:30 AM","05:00 PM",false
"f74a8a43-7c5f-48ec-9166-247bec5d2034","4","07:30 AM","05:00 PM",false
"f74a8a43-7c5f-48ec-9166-247bec5d2034","5","07:30 AM","05:00 PM",false
"f74a8a43-7c5f-48ec-9166-247bec5d2034","6","07:30 AM","05:00 PM",false
"f74a8a43-7c5f-48ec-9166-247bec5d2034","7","07:30 AM","05:00 PM",false
"2f46887f-95d0-42b0-82d3-216bf10a050e","1","07:00 AM","03:00 PM",false
"2f46887f-95d0-42b0-82d3-216bf10a050e","2","07:00 AM","03:00 PM",false
"2f46887f-95d0-42b0-82d3-216bf10a050e","3","07:00 AM","03:00 PM",false
"2f46887f-95d0-42b0-82d3-216bf10a050e","4","07:00 AM","03:00 PM",false
"2f46887f-95d0-42b0-82d3-216bf10a050e","5","07:00 AM","03:00 PM",false
"2f46887f-95d0-42b0-82d3-216bf10a050e","6","07:00 AM","03:00 PM",false
"2f46887f-95d0-42b0-82d3-216bf10a050e","7","07:00 AM","03:00 PM",false
"a8855e97-1285-4492-9ffd-869b05e852d8","1","07:00 AM","03:00 PM",false
"a8855e97-1285-4492-9ffd-869b05e852d8","2","07:00 AM","03:00 PM",false
"a8855e97-1285-4492-9ffd-869b05e852d8","3","07:00 AM","03:00 PM",false
"a8855e97-1285-4492-9ffd-869b05e852d8","4","07:00 AM","03:00 PM",false
"a8855e97-1285-4492-9ffd-869b05e852d8","5","07:00 AM","03:00 PM",false
"a8855e97-1285-4492-9ffd-869b05e852d8","6","07:00 AM","03:00 PM",false
"a8855e97-1285-4492-9ffd-869b05e852d8","7","07:00 AM","03:00 PM",false
"1f41104f-4080-431c-b61f-da7e429d4ef8","1","","",true
"1f41104f-4080-431c-b61f-da7e429d4ef8","2","04:00 PM","09:30 PM",false
"1f41104f-4080-431c-b61f-da7e429d4ef8","3","08:00 AM","09:30 PM",false
"1f41104f-4080-431c-b61f-da7e429d4ef8","4","08:00 AM","09:30 PM",false
"1f41104f-4080-431c-b61f-da7e429d4ef8","5","08:00 AM","09:30 PM",false
"1f41104f-4080-431c-b61f-da7e429d4ef8","6","08:00 AM","06:00 PM",false
"1f41104f-4080-431c-b61f-da7e429d4ef8","7","08:00 AM","06:00 PM",false
"36eabf64-e31a-4194-a8b7-857d712c5d95","1","07:30 AM","03:00 PM",false
"36eabf64-e31a-4194-a8b7-857d712c5d95","2","07:30 AM","03:00 PM",false
"36eabf64-e31a-4194-a8b7-857d712c5d95","3","07:30 AM","03:00 PM",false
"36eabf64-e31a-4194-a8b7-857d712c5d95","4","07:30 AM","03:00 PM",false
"36eabf64-e31a-4194-a8b7-857d712c5d95","5","07:30 AM","05:00 PM",false
"36eabf64-e31a-4194-a8b7-857d712c5d95","6","08:00 AM","02:00 PM",false
"36eabf64-e31a-4194-a8b7-857d712c5d95","7","08:00 AM","02:00 PM",false
"b78ea74d-1c8e-46f5-88af-f181fe22efa9","1","08:30 AM","05:00 PM",false
"b78ea74d-1c8e-46f5-88af-f181fe22efa9","2","08:30 AM","05:00 PM",false
"b78ea74d-1c8e-46f5-88af-f181fe22efa9","3","08:30 AM","05:00 PM",false
"b78ea74d-1c8e-46f5-88af-f181fe22efa9","4","08:30 AM","05:00 PM",false
"b78ea74d-1c8e-46f5-88af-f181fe22efa9","5","08:30 AM","05:00 PM",false
"b78ea74d-1c8e-46f5-88af-f181fe22efa9","6","","",true
"b78ea74d-1c8e-46f5-88af-f181fe22efa9","7","","",true
"56194ae9-e59c-4ae2-955b-6b0c102012ea","1","07:00 AM","07:00 PM",false
"56194ae9-e59c-4ae2-955b-6b0c102012ea","2","07:00 AM","07:00 PM",false
"56194ae9-e59c-4ae2-955b-6b0c102012ea","3","07:00 AM","07:00 PM",false
"56194ae9-e59c-4ae2-955b-6b0c102012ea","4","07:00 AM","07:00 PM",false
"56194ae9-e59c-4ae2-955b-6b0c102012ea","5","07:00 AM","07:00 PM",false
"56194ae9-e59c-4ae2-955b-6b0c102012ea","6","07:00 AM","07:00 PM",false
"56194ae9-e59c-4ae2-955b-6b0c102012ea","7","07:00 AM","07:00 PM",false
"fe7d10a7-0fe5-4dc9-bc34-ade10e28abd6","1","07:00 AM","02:00 PM",false
"fe7d10a7-0fe5-4dc9-bc34-ade10e28abd6","2","07:00 AM","02:00 PM",false
"fe7d10a7-0fe5-4dc9-bc34-ade10e28abd6","3","07:00 AM","02:00 PM",false
"fe7d10a7-0fe5-4dc9-bc34-ade10e28abd6","4","07:00 AM","02:00 PM",false
"fe7d10a7-0fe5-4dc9-bc34-ade10e28abd6","5","07:00 AM","02:00 PM",false
"fe7d10a7-0fe5-4dc9-bc34-ade10e28abd6","6","07:00 AM","02:00 PM",false
"fe7d10a7-0fe5-4dc9-bc34-ade10e28abd6","7","07:00 AM","01:00 PM",false
"e189567a-50b7-4401-b7b9-f2052b350afd","1","07:00 AM","03:00 PM",false
"e189567a-50b7-4401-b7b9-f2052b350afd","2","07:00 AM","03:00 PM",false
"e189567a-50b7-4401-b7b9-f2052b350afd","3","07:00 AM","03:00 PM",false
"e189567a-50b7-4401-b7b9-f2052b350afd","4","07:00 AM","03:00 PM",false
"e189567a-50b7-4401-b7b9-f2052b350afd","5","07:00 AM","03:00 PM",false
"e189567a-50b7-4401-b7b9-f2052b350afd","6","08:00 AM","03:00 PM",false
"e189567a-50b7-4401-b7b9-f2052b350afd","7","08:00 AM","02:00 PM",false
"c9eb4df5-04e8-4266-9c25-530fb5172257","1","05:30 AM","09:00 PM",false
"c9eb4df5-04e8-4266-9c25-530fb5172257","2","05:30 AM","09:00 PM",false
"c9eb4df5-04e8-4266-9c25-530fb5172257","3","05:30 AM","09:00 PM",false
"c9eb4df5-04e8-4266-9c25-530fb5172257","4","05:30 AM","09:00 PM",false
"c9eb4df5-04e8-4266-9c25-530fb5172257","5","05:30 AM","09:30 PM",false
"c9eb4df5-04e8-4266-9c25-530fb5172257","6","05:30 AM","09:30 PM",false
"c9eb4df5-04e8-4266-9c25-530fb5172257","7","07:00 AM","09:00 PM",false
"632cc1e2-48d2-4f62-bd9e-c92d19de2d1e","1","","",true
"632cc1e2-48d2-4f62-bd9e-c92d19de2d1e","2","","",true
"632cc1e2-48d2-4f62-bd9e-c92d19de2d1e","3","11:00 AM","09:00 PM",false
"632cc1e2-48d2-4f62-bd9e-c92d19de2d1e","4","11:00 AM","09:00 PM",false
"632cc1e2-48d2-4f62-bd9e-c92d19de2d1e","5","11:00 AM","10:00 PM",false
"632cc1e2-48d2-4f62-bd9e-c92d19de2d1e","6","11:00 AM","10:00 PM",false
"632cc1e2-48d2-4f62-bd9e-c92d19de2d1e","7","10:00 AM","03:00 PM",false
"ea895995-2f51-4886-846c-bb584fba3e55","1","07:00 AM","02:00 PM",false
"ea895995-2f51-4886-846c-bb584fba3e55","2","07:00 AM","02:00 PM",false
"ea895995-2f51-4886-846c-bb584fba3e55","3","07:00 AM","02:00 PM",false
"ea895995-2f51-4886-846c-bb584fba3e55","4","07:00 AM","02:00 PM",false
"ea895995-2f51-4886-846c-bb584fba3e55","5","07:00 AM","02:00 PM",false
"ea895995-2f51-4886-846c-bb584fba3e55","6","07:00 AM","02:00 PM",false
"ea895995-2f51-4886-846c-bb584fba3e55","7","07:00 AM","02:00 PM",false
"bc5c416b-60e9-4f73-b77e-41dcd3f51746","1","07:00 AM","04:00 PM",false
"bc5c416b-60e9-4f73-b77e-41dcd3f51746","2","07:00 AM","04:00 PM",false
"bc5c416b-60e9-4f73-b77e-41dcd3f51746","3","07:00 AM","04:00 PM",false
"bc5c416b-60e9-4f73-b77e-41dcd3f51746","4","07:00 AM","04:00 PM",false
"bc5c416b-60e9-4f73-b77e-41dcd3f51746","5","07:00 AM","04:00 PM",false
"bc5c416b-60e9-4f73-b77e-41dcd3f51746","6","07:00 AM","04:00 PM",false
"bc5c416b-60e9-4f73-b77e-41dcd3f51746","7","08:00 AM","04:00 PM",false
"140180c8-042c-42a6-852b-5e58e73fc351","1","11:00 AM","02:00 PM",false
"140180c8-042c-42a6-852b-5e58e73fc351","2","11:00 AM","02:00 PM",false
"140180c8-042c-42a6-852b-5e58e73fc351","3","11:00 AM","02:00 PM",false
"140180c8-042c-42a6-852b-5e58e73fc351","4","11:00 AM","02:00 PM",false
"140180c8-042c-42a6-852b-5e58e73fc351","5","11:00 AM","02:00 PM",false
"140180c8-042c-42a6-852b-5e58e73fc351","6","","",true
"140180c8-042c-42a6-852b-5e58e73fc351","7","","",true
"8b7f546a-b8cf-478f-ab15-645d6eb0caf1","1","08:00 AM","10:00 PM",false
"8b7f546a-b8cf-478f-ab15-645d6eb0caf1","2","08:00 AM","10:00 PM",false
"8b7f546a-b8cf-478f-ab15-645d6eb0caf1","3","08:00 AM","10:00 PM",false
"8b7f546a-b8cf-478f-ab15-645d6eb0caf1","4","08:00 AM","10:00 PM",false
"8b7f546a-b8cf-478f-ab15-645d6eb0caf1","5","08:00 AM","11:00 PM",false
"8b7f546a-b8cf-478f-ab15-645d6eb0caf1","6","08:00 AM","11:00 PM",false
"8b7f546a-b8cf-478f-ab15-645d6eb0caf1","7","08:00 AM","10:00 PM",false
"ba8c4292-a137-42dc-98e6-0c2de786b77f","1","07:00 AM","06:00 PM",false
"ba8c4292-a137-42dc-98e6-0c2de786b77f","2","07:00 AM","06:00 PM",false
"ba8c4292-a137-42dc-98e6-0c2de786b77f","3","07:00 AM","06:00 PM",false
"ba8c4292-a137-42dc-98e6-0c2de786b77f","4","07:00 AM","06:00 PM",false
"ba8c4292-a137-42dc-98e6-0c2de786b77f","5","07:00 AM","06:00 PM",false
"ba8c4292-a137-42dc-98e6-0c2de786b77f","6","08:00 AM","03:00 PM",false
"ba8c4292-a137-42dc-98e6-0c2de786b77f","7","08:00 AM","03:00 PM",false
"df17404c-8b6f-4811-9c9f-02eede2ecc3f","1","06:30 AM","06:00 PM",false
"df17404c-8b6f-4811-9c9f-02eede2ecc3f","2","06:30 AM","06:00 PM",false
"df17404c-8b6f-4811-9c9f-02eede2ecc3f","3","06:30 AM","06:00 PM",false
"df17404c-8b6f-4811-9c9f-02eede2ecc3f","4","06:30 AM","06:00 PM",false
"df17404c-8b6f-4811-9c9f-02eede2ecc3f","5","06:30 AM","06:00 PM",false
"df17404c-8b6f-4811-9c9f-02eede2ecc3f","6","06:30 AM","06:00 PM",false
"df17404c-8b6f-4811-9c9f-02eede2ecc3f","7","06:30 AM","06:00 PM",false
"67903daa-6770-460b-ac92-33cc7c24660a","1","06:00 AM","11:00 AM",false
"67903daa-6770-460b-ac92-33cc7c24660a","2","06:00 AM","11:00 AM",false
"67903daa-6770-460b-ac92-33cc7c24660a","3","06:00 AM","11:00 AM",false
"67903daa-6770-460b-ac92-33cc7c24660a","4","06:00 AM","11:00 AM",false
"67903daa-6770-460b-ac92-33cc7c24660a","5","06:00 AM","11:00 AM",false
"67903daa-6770-460b-ac92-33cc7c24660a","6","06:00 AM","11:00 AM",false
"67903daa-6770-460b-ac92-33cc7c24660a","7","06:00 AM","11:00 AM",false
"4d197ee8-7df4-43b9-bfa7-299da38fc26b","1","","",true
"4d197ee8-7df4-43b9-bfa7-299da38fc26b","2","","",true
"4d197ee8-7df4-43b9-bfa7-299da38fc26b","3","11:00 AM","08:00 PM",false
"4d197ee8-7df4-43b9-bfa7-299da38fc26b","4","11:00 AM","08:00 PM",false
"4d197ee8-7df4-43b9-bfa7-299da38fc26b","5","11:00 AM","08:00 PM",false
"4d197ee8-7df4-43b9-bfa7-299da38fc26b","6","12:00 PM","08:00 PM",false
"4d197ee8-7df4-43b9-bfa7-299da38fc26b","7","12:00 PM","05:00 PM",false
"9ed671de-c90c-4acc-9371-53ffbb60fb57","1","","",true
"9ed671de-c90c-4acc-9371-53ffbb60fb57","2","07:00 AM","04:00 PM",false
"9ed671de-c90c-4acc-9371-53ffbb60fb57","3","07:00 AM","04:00 PM",false
"9ed671de-c90c-4acc-9371-53ffbb60fb57","4","07:00 AM","04:00 PM",false
"9ed671de-c90c-4acc-9371-53ffbb60fb57","5","07:00 AM","04:00 PM",false
"9ed671de-c90c-4acc-9371-53ffbb60fb57","6","08:00 AM","04:00 PM",false
"9ed671de-c90c-4acc-9371-53ffbb60fb57","7","08:00 AM","04:00 PM",false
"57b4bcd2-fbef-4879-b788-2216b083be05","1","07:00 AM","02:00 PM",false
"57b4bcd2-fbef-4879-b788-2216b083be05","2","07:00 AM","02:00 PM",false
"57b4bcd2-fbef-4879-b788-2216b083be05","3","07:00 AM","02:00 PM",false
"57b4bcd2-fbef-4879-b788-2216b083be05","4","07:00 AM","02:00 PM",false
"57b4bcd2-fbef-4879-b788-2216b083be05","5","07:00 AM","02:00 PM",false
"57b4bcd2-fbef-4879-b788-2216b083be05","6","07:00 AM","02:00 PM",false
"57b4bcd2-fbef-4879-b788-2216b083be05","7","07:00 AM","02:00 PM",false
"1020a78b-6ca5-40ea-9edf-9a853c2280ba","1","06:30 AM","04:00 PM",false
"1020a78b-6ca5-40ea-9edf-9a853c2280ba","2","06:30 AM","07:00 PM",false
"1020a78b-6ca5-40ea-9edf-9a853c2280ba","3","06:30 AM","07:00 PM",false
"1020a78b-6ca5-40ea-9edf-9a853c2280ba","4","06:30 AM","07:00 PM",false
"1020a78b-6ca5-40ea-9edf-9a853c2280ba","5","06:30 AM","04:00 PM",false
"1020a78b-6ca5-40ea-9edf-9a853c2280ba","6","08:00 AM","02:00 PM",false
"1020a78b-6ca5-40ea-9edf-9a853c2280ba","7","08:00 AM","02:00 PM",false
"37246dd5-b9db-4525-a0a4-745b6f82cab1","1","07:00 AM","02:00 PM",false
"37246dd5-b9db-4525-a0a4-745b6f82cab1","2","07:00 AM","02:00 PM",false
"37246dd5-b9db-4525-a0a4-745b6f82cab1","3","07:00 AM","02:00 PM",false
"37246dd5-b9db-4525-a0a4-745b6f82cab1","4","07:00 AM","02:00 PM",false
"37246dd5-b9db-4525-a0a4-745b6f82cab1","5","07:00 AM","02:00 PM",false
"37246dd5-b9db-4525-a0a4-745b6f82cab1","6","07:00 AM","02:00 PM",false
"37246dd5-b9db-4525-a0a4-745b6f82cab1","7","07:00 AM","02:00 PM",false
"e51eb083-f4db-45c1-9d07-371b7f72b69c","1","11:00 AM","10:00 PM",false
"e51eb083-f4db-45c1-9d07-371b7f72b69c","2","11:00 AM","10:00 PM",false
"e51eb083-f4db-45c1-9d07-371b7f72b69c","3","11:00 AM","10:00 PM",false
"e51eb083-f4db-45c1-9d07-371b7f72b69c","4","11:00 AM","10:00 PM",false
"e51eb083-f4db-45c1-9d07-371b7f72b69c","5","11:00 AM","10:00 PM",false
"e51eb083-f4db-45c1-9d07-371b7f72b69c","6","11:00 AM","10:00 PM",false
"e51eb083-f4db-45c1-9d07-371b7f72b69c","7","","",true
"1700fe7f-05c3-4255-99b0-b5a11b3fdbc9","1","10:00 AM","08:00 PM",false
"1700fe7f-05c3-4255-99b0-b5a11b3fdbc9","2","10:00 AM","08:00 PM",false
"1700fe7f-05c3-4255-99b0-b5a11b3fdbc9","3","","",true
"1700fe7f-05c3-4255-99b0-b5a11b3fdbc9","4","10:00 AM","08:00 PM",false
"1700fe7f-05c3-4255-99b0-b5a11b3fdbc9","5","08:00 AM","08:00 PM",false
"1700fe7f-05c3-4255-99b0-b5a11b3fdbc9","6","08:00 AM","08:00 PM",false
"1700fe7f-05c3-4255-99b0-b5a11b3fdbc9","7","08:00 AM","03:00 PM",false
"aac85a75-23ec-41c2-b7e7-0f691639c482","1","10:00 AM","08:00 PM",false
"aac85a75-23ec-41c2-b7e7-0f691639c482","2","10:00 AM","08:00 PM",false
"aac85a75-23ec-41c2-b7e7-0f691639c482","3","10:00 AM","08:00 PM",false
"aac85a75-23ec-41c2-b7e7-0f691639c482","4","10:00 AM","08:00 PM",false
"aac85a75-23ec-41c2-b7e7-0f691639c482","5","10:00 AM","08:00 PM",false
"aac85a75-23ec-41c2-b7e7-0f691639c482","6","10:00 AM","08:00 PM",false
"aac85a75-23ec-41c2-b7e7-0f691639c482","7","11:00 AM","06:00 PM",false
"4dd1d9a1-fbdf-423d-81d5-e232840a9167","1","07:00 AM","07:00 PM",false
"4dd1d9a1-fbdf-423d-81d5-e232840a9167","2","07:00 AM","07:00 PM",false
"4dd1d9a1-fbdf-423d-81d5-e232840a9167","3","07:00 AM","07:00 PM",false
"4dd1d9a1-fbdf-423d-81d5-e232840a9167","4","07:00 AM","07:00 PM",false
"4dd1d9a1-fbdf-423d-81d5-e232840a9167","5","07:00 AM","07:00 PM",false
"4dd1d9a1-fbdf-423d-81d5-e232840a9167","6","07:00 AM","07:00 PM",false
"4dd1d9a1-fbdf-423d-81d5-e232840a9167","7","08:00 AM","02:00 PM",false
"20117d8f-4b5a-45bf-a65b-9c67395182a5","1","08:00 AM","04:30 PM",false
"20117d8f-4b5a-45bf-a65b-9c67395182a5","2","08:00 AM","04:30 PM",false
"20117d8f-4b5a-45bf-a65b-9c67395182a5","3","08:00 AM","04:30 PM",false
"20117d8f-4b5a-45bf-a65b-9c67395182a5","4","08:00 AM","04:30 PM",false
"20117d8f-4b5a-45bf-a65b-9c67395182a5","5","08:00 AM","04:30 PM",false
"20117d8f-4b5a-45bf-a65b-9c67395182a5","6","08:00 AM","04:30 PM",false
"20117d8f-4b5a-45bf-a65b-9c67395182a5","7","08:00 AM","04:30 PM",false
